Term,Subject,Catalog,Section,Component,Descr,Instructor,Mtg1 Start,Mtg1 End,Mtg1 Days,Mtg2 Start,Mtg2 End,Mtg2 Days,Prereqs,Division,WI,QFR,EDI
1153,PHYS,302,3,LAB,Stat Mechanics & Thermodynmcs,Aalberts,01:10 PM,03:50 PM,T,,,,"required: PHYS 201, PHYS 210;  recommended: PHYS 202, PHYS 301",D3,,QFR,
1153,PHYS,312,1,LEC,Philosophy and Modern Physics,Wootters,11:20 AM,12:35 PM,TR,,,,"MATH 140, high-school physics, and either a 200-level course in philosophy or a 100-level course in physics",D3,,QFR,
1153,PHYS,402,T1,TUT,Applications Quantum Mechanics,Jones,01:10 PM,02:25 PM,F,,,,PHYS 301,D3,,QFR,
1153,PHYS,402,T2,TUT,Applications Quantum Mechanics,Jones,01:10 PM,02:25 PM,F,,,,PHYS 301,D3,,QFR,
1153,PHYS,499,1,LEC,Physics & Astronomy Colloquium,Jones,02:35 PM,03:50 PM,F,,,,none,D6,,,
1153,POEC,402,1,SEM,Pol Econ Public Policy Issues,Gentry,02:35 PM,03:50 PM,MR,,,,"POEC 253 or ECON 255, POEC 250, POEC 401; open only to Political Economy majors",D2,,,
1153,PSCI,111,1,LEC,Millennials and Politics,Smith,02:35 PM,03:50 PM,TF,,,,none,D2,,QFR,
1153,PSCI,120,1,LEC,America and the World,Babik,08:30 AM,09:45 AM,MWF,,,,none,D2,,,
1153,PSCI,201,1,LEC,"Power,Politics,Democracy Amer",Smith,09:55 AM,11:10 AM,TR,,,,"none; this is an introductory course, open to all, including first-year students",D2,,,
1153,PSCI,202,1,LEC,Intro International Relations,Paul,09:55 AM,11:10 AM,TR,,,,"this is an introductory course, open to first-year students and sophomores; juniors and seniors may enroll only with permission of instructor and under special circumstances",D2,,,
1153,PSCI,203,1,LEC,Intro to Political Theory,Njoya,11:00 AM,12:15 PM,MWF,,,,"none; this is an introductory course, open to all, including first-year students",D2,,,
1153,PSCI,203,2,LEC,Intro to Political Theory,Ephraim,09:55 AM,11:10 AM,TR,,,,"none; this is an introductory course, open to all, including first-year students",D2,,,
1153,PSCI,204,1,LEC,Intro Comparative Politics,Crane,11:00 AM,12:15 PM,MW,,,,none,D2,,,
1153,PSCI,209,1,LEC,Poverty in America,Johnson,01:10 PM,02:25 PM,MR,,,,none,D2,,,
1153,PSCI,217,1,LEC,American Constitutionalism II,Crowe,08:30 AM,09:45 AM,MF,,,,none,D2,,,
1153,PSCI,222,1,SEM,Wilson and Wilsonianism,Babik,11:00 AM,12:15 PM,MW,,,,none,D2,,,
1153,PSCI,226,1,LEC,Silent Warfare,MacDonald,01:10 PM,02:25 PM,MR,,,,none,D2,,,
1153,PSCI,227,1,LEC,War and the Nation-State,Kelanic,08:30 AM,09:45 AM,TR,,,,none,D2,,,
1153,PSCI,232,1,LEC,Modern Political Thought,Ephraim,01:10 PM,02:25 PM,MR,,,,none; open to all,D2,WAC,,
1153,PSCI,241,1,SEM,Meritocracy,Paul,02:35 PM,03:50 PM,MR,,,,none,D2,,,
1153,PSCI,243,1,LEC,Politics of Africa,Munemo,02:35 PM,03:50 PM,MR,,,,none,D2,,,
1153,PSCI,248,T1,TUT,USA in Comparative Perspective,Mahon,,,TBA,,,,none,D2,WAC,,
1153,PSCI,266,1,LEC,United States & Latin America,Mahon,01:10 PM,02:25 PM,MR,,,,none,D2,,,
1153,PSCI,268,1,LEC,Israeli Politics,MacDonald,01:10 PM,02:25 PM,MR,,,,none,D2,,,
1153,PSCI,310,1,LEC,Political Psychology,Marcus,08:30 AM,09:45 AM,TR,,,,"a PSCI elective at the 200 or 300 level OR PSYC 101, 212, 221, 232, 242, 251, or 300-level course",D2,,,
1153,PSCI,312,T1,TUT,American Political Thought,Crowe,08:30 AM,09:45 AM,TR,,,,none,D2,WAC,,
1153,PSCI,323,1,SEM,Oil and International Security,Kelanic,11:20 AM,12:35 PM,TR,,,,"at least one course in international relations, preferably PSCI 202, or permission of the instructor",D2,WAC,,
1153,PSCI,325,1,SEM,IR Theory,Babik,07:00 PM,09:40 PM,M,,,,none,D2,,,
1153,PSCI,336,T1,TUT,Freud and Psychoanalysis,Reinhardt,,,TBA,,,,"at least one course in political theory, literary theory, or philosophy or permission of instructor",D2,WAC,,
1153,PSCI,341,1,SEM,Modern Midas?,Munemo,01:10 PM,02:25 PM,TF,,,,"any of the introduction courses (PSCI 201, 202, 203, or 204) plus at least one PSCI or POEC course",D2,WAC,,
1153,PSCI,345,1,LEC,Ancient Chinese Polit Thought,Crane,02:35 PM,03:50 PM,MR,,,,none,D2,WAC,,
1153,PSCI,346,1,SEM,Race in Latin Amer Politics,Contreras,07:00 PM,09:40 PM,M,,,,none,D2,WAC,,
1153,PSCI,355,T1,TUT,Realism,MacDonald,,,TBA,,,,none; PSCI 202 or 203 is recommended,D2,WAC,,
1153,PSCI,365,1,SEM,U.S. Grand Strategy,MacDonald,01:10 PM,03:50 PM,W,,,,PSCI 120 or PSCI 202 or permission of instructor,D2,,,
1153,PSCI,373,1,SEM,Antigone,Njoya,11:20 AM,12:35 PM,TR,,,,"demonstrated background in political theory, philosophy, feminist and gender theory, and/or critical theory",D2,WAC,,
1153,PSCI,410,1,SEM,Senior Sem: American Politics,Marcus,01:10 PM,03:50 PM,W,,,,one course in American politics or permission of instructor,D2,,,
1153,PSCI,420,1,SEM,Sr Sem: Trials and Transitions,Shanks,01:10 PM,02:25 PM,TF,,,,senior standing or permission of the instructor,D2,WAC,,
1153,PSYC,101,1,LEC,Introductory Psychology,,10:00 AM,10:50 AM,MWF,,,,none,D2,,,
1153,PSYC,201,A1,LEC,Experimentation and Statistics,Kirby,02:35 PM,03:50 PM,MR,,,,PSYC 101; not open to first-year students except with permission of instructor,D2,,QFR,
1153,PSYC,201,A2,LAB,Experimentation and Statistics,Kirby,01:00 PM,04:00 PM,W,,,,PSYC 101; not open to first-year students except with permission of instructor,D2,,QFR,
1153,PSYC,201,B1,LEC,Experimentation and Statistics,Moher,09:55 AM,11:10 AM,TR,,,,PSYC 101; not open to first-year students except with permission of instructor,D2,,QFR,
1153,PSYC,201,B2,LAB,Experimentation and Statistics,Moher,01:00 PM,04:00 PM,W,,,,PSYC 101; not open to first-year students except with permission of instructor,D2,,QFR,
1153,PSYC,221,1,LEC,Cognitive Psychology,Kornell,01:10 PM,02:25 PM,TF,,,,PSYC 101 or permission of instructor,D2,,,
1153,PSYC,232,1,LEC,Developmental Psychology,Sachet,01:10 PM,02:25 PM,TF,,,,PSYC 101,D2,,,
1153,PSYC,252,1,LEC,Psychological Disorders,Sockol,12:00 PM,12:50 PM,MWF,,,,PSYC 101; open to first-year students,D2,,,
1153,PSYC,272,1,LEC,The Psychology of Education,Engel,09:55 AM,11:10 AM,TR,,,,PSYC 101,D2,,,
1153,PSYC,312,1,SEM,"Brain, Behavior & Immune Systm",Williamson,08:30 AM,09:45 AM,TR,,,,PSYC 212 (same as BIOL 212 or NSCI 201) or permission of instructor,D3,,,
1153,PSYC,312,2,LAB,"Brain, Behavior & Immune Systm",Williamson,01:00 PM,03:40 PM,T,,,,PSYC 212 (same as BIOL 212 or NSCI 201) or permission of instructor,D3,,,
1153,PSYC,317,T1,TUT,Nature via Nurture,Zimmerberg,,,TBA,,,,PSYC 212,D3,,,
1153,PSYC,317,T2,LAB,Nature via Nurture,Zimmerberg,01:10 PM,03:40 PM,R,,,,PSYC 212,D3,,,
1153,PSYC,322,1,SEM,"Concepts:Mind,Brain,&Culture",Zaki,01:10 PM,02:25 PM,MR,,,,PSYC 221 or 222 or permission of instructor,D2,,,
1153,PSYC,322,2,LAB,"Concepts:Mind,Brain,&Culture",Zaki,01:00 PM,04:00 PM,W,,,,PSYC 221 or 222 or permission of instructor,D2,,,
1153,PSYC,322,3,LAB,"Concepts:Mind,Brain,&Culture",Zaki,,,TBA,,,,PSYC 221 or 222 or permission of instructor,D2,,,
1153,PSYC,328,1,SEM,Undrstnding Attn.&Distraction,Moher,01:10 PM,02:25 PM,MR,,,,"PSYC 201 and PSYC 221 or 222, or permission of instructor",D2,,,
1153,PSYC,328,2,LAB,Undrstnding Attn.&Distraction,Moher,01:00 PM,04:00 PM,T,,,,"PSYC 201 and PSYC 221 or 222, or permission of instructor",D2,,,
1153,PSYC,335,1,LEC,Early Exp & Developing Infant,Hane,11:20 AM,12:35 PM,TR,,,,"PSYC 201, PSYC 212, and PSYC 232 or permission of instructor",D2,WAC,,
1153,PSYC,335,2,LAB,Early Exp & Developing Infant,Hane,01:00 PM,04:00 PM,R,,,,"PSYC 201, PSYC 212, and PSYC 232 or permission of instructor",D2,WAC,,
1153,PSYC,339,1,SEM,Imagination,Sachet,02:35 PM,03:50 PM,MR,,,,PSYC 201 and PSYC 232,D2,,,
1153,PSYC,339,2,LAB,Imagination,Sachet,01:00 PM,04:00 PM,W,,,,PSYC 201 and PSYC 232,D2,,,
1153,PSYC,344,1,LEC,Advanced Research Social Psych,Fein,01:10 PM,03:50 PM,W,,,,PSYC 201 and PSYC 242,D2,,,
1153,PSYC,344,2,LAB,Advanced Research Social Psych,Fein,01:00 PM,04:00 PM,M,,,,PSYC 201 and PSYC 242,D2,,,
1153,PSYC,353,1,SEM,Gender & Psychopathology,Sockol,02:35 PM,03:50 PM,MR,,,,PSYC 201 and PSYC 252; not open to first-years and sophomores,D2,,,
1153,PSYC,353,2,LAB,Gender & Psychopathology,Sockol,01:00 PM,04:00 PM,W,,,,PSYC 201 and PSYC 252; not open to first-years and sophomores,D2,,,
1153,PSYC,355,1,SEM,Psychotherapy: Theory & Resrch,Heatherington,08:30 AM,09:45 AM,TR,,,,PSYC 201 and PSYC 252,D2,,,
1153,PSYC,355,2,LAB,Psychotherapy: Theory & Resrch,Heatherington,01:00 PM,04:00 PM,T,,,,PSYC 201 and PSYC 252,D2,,,
1153,REL,106,1,SEM,Secularism in the Modern World,Adhami,01:10 PM,02:25 PM,MR,,,,none,D2,,,
1153,REL,202,1,SEM,Moses,Dekel,09:55 AM,11:10 AM,TR,,,,none,D2,,,
1153,REL,203,1,SEM,Judaism: Before The Law,Israel,11:00 AM,12:15 PM,MW,,,,none,D2,,,EDI
1153,REL,214,1,SEM,Religion and the State,Israel,11:20 AM,12:35 PM,TR,,,,none,D2,,,
1153,REL,221,1,LEC,Modern Christian Thought,Shuck,01:10 PM,02:25 PM,TF,,,,none,D2,,,
1153,REL,228,T1,TUT,North Amer Apocalyptic Thought,Shuck,,,TBA,,,,none; open to all,D2,WAC,,
1153,REL,229,1,LEC,Christian Bible & Film in USA,Hidalgo,02:35 PM,03:50 PM,MR,,,,none,D2,WAC,,
1153,REL,230,1,LEC,Intro to the Qur'an and Islam,Darrow,01:10 PM,02:25 PM,MR,,,,none; open to all,D2,WAC,,
1153,REL,242,1,SEM,"Women, Gender, Sex in Islam",Yacoob,01:10 PM,03:50 PM,W,,,,none,D2,,,
1153,REL,248,1,SEM,Body Politics in South Asia,Gutschow,01:10 PM,03:50 PM,W,,,,none,D2,,,EDI
1153,REL,257,1,LEC,Tibetan Buddhism,Dreyfus,08:30 AM,09:45 AM,MWF,,,,none,D2,,,
1153,REL,281,1,SEM,Religion and Science,Dreyfus,07:00 PM,09:40 PM,M,,,,none,D2,,,
1153,REL,326,T1,TUT,Queer Temporalities,Hidalgo,,,TBA,,,,none,D2,WAC,,
1153,REL,337,1,SEM,Zen and Philosophy,Josephson,01:10 PM,03:50 PM,W,,,,"none, but previous coursework in Religion, Comparative Literature, Political theory, and/or Philosophy is strongly recommended",D2,,,
1153,RLFR,102,1,LEC,Intro French& Francphn Culture,Joseph-Gabriel,09:00 AM,09:50 AM,MWF,08:55 AM,09:45 AM,TR,none; for students who have taken less than two years of high school French,D1,,,
1153,RLFR,104,1,LEC,Intermediate French II,Saint-Just,09:00 AM,09:50 AM,TWRF,,,,RLFR 103; this course is primarily for continuing RLFR 103 students; students who have placed at the advanced intermediate level on the placement exam should register for RLFR 105,D1,,,
1153,RLFR,107,1,SEM,Advanced Converstion in French,Saint-Just,09:55 AM,11:10 AM,TR,,,,RLFR 104 or RLFR 105 or permission of instructor,D1,,,
1153,RLFR,205,1,SEM,France Noire,Joseph-Gabriel,02:35 PM,03:50 PM,MR,,,,"RLFR 105 or above, or by permission of instructor",D1,,,
1153,RLFR,232,1,SEM,"Love, Sex, Madness",Joseph-Gabriel,01:10 PM,02:25 PM,TF,,,,none,D1,,,
1153,RLFR,250,1,SEM,Women in Print,Curulla,01:10 PM,02:25 PM,MR,,,,"French 201, 202, or 203, or by placement test, or by permission of the instructor",D1,,,
1153,RLFR,326,1,SEM,Molière in Performance,Curulla,07:00 PM,09:40 PM,M,,,,"French 201, 202, or 203, or by placement test, or by permission of the instructor",D1,,,
1153,RLFR,412,1,SEM,Sr Sem: Ninetenth-Century Novl,Martin,09:55 AM,11:10 AM,TR,,,,a 200-level or 300-level RLFR literature course at Williams; or by permission of the instructor,D1,,,
1153,RLFR,512,1,LEC,Rdg French Art Hist&Criticism,Desrosiers,08:30 AM,09:45 AM,TR,,,,RLFR 511 or permission of instructor; undergraduates are welcome with instructor's permission,D1,,,
1153,RLIT,102,1,LEC,Elementary Italian,Nicastro,09:00 AM,09:50 AM,MWF,08:55 AM,09:45 AM,TR,RLIT 101; not open to those who have had one year or more of high school Italian,D1,,,
1153,RLSP,102,1,LEC,Elementary Spanish,van de Stadt,09:00 AM,09:50 AM,MWF,08:55 AM,09:45 AM,TR,RLSP 101; this course is for students who have studied less than two years of Spanish in secondary school,D1,,,
1153,RLSP,104,1,LEC,Upper Intermediate Spanish,French,10:00 AM,10:50 AM,MWF,,,,RLSP 103 or the results of the Williams College placement exam,D1,,,
1153,RLSP,104,2,CON,Upper Intermediate Spanish,French,02:10 PM,03:00 PM,W,,,,RLSP 103 or the results of the Williams College placement exam,D1,,,
1153,RLSP,104,3,LEC,Upper Intermediate Spanish,French,11:00 AM,11:50 AM,MWF,,,,RLSP 103 or the results of the Williams College placement exam,D1,,,
1153,RLSP,104,4,CON,Upper Intermediate Spanish,French,03:10 PM,04:00 PM,W,,,,RLSP 103 or the results of the Williams College placement exam,D1,,,
1153,RLSP,106,1,LEC,Adv Composition & Conversation,Bell-Villada,11:00 AM,11:50 AM,MWF,,,,"RLSP 103, RLSP 104 or results of the Williams College placement exam",D1,,,
1153,RLSP,106,2,CON,Adv Composition & Conversation,Bell-Villada,03:10 PM,05:50 PM,W,,,,"RLSP 103, RLSP 104 or results of the Williams College placement exam",D1,,,
1153,RLSP,204,1,LEC,Culture & Polit in Latin Amer,French,02:35 PM,03:50 PM,TF,,,,any course in the Spanish Department numbered 199 or higher or permission of instructor,D1,,,EDI
1153,RLSP,205,1,LEC,Latin Amer Novel in Translatin,Bell-Villada,02:35 PM,03:50 PM,MR,,,,none,D1,,,
1153,RLSP,208,1,SEM,Spanish Civil War in Lit&Film,Fox,09:55 AM,11:10 AM,TR,,,,"RLSP 201, permission of instructor, or results of the Williams College Placement Exam",D1,,,
1153,RLSP,230,1,SEM,Fantastic Fictions,Pitcher,02:35 PM,03:50 PM,TF,,,,"RLSP 105, placement test results, or permission of the instructor",D1,,,
1153,RLSP,301,1,LEC,"Cervantes' ""Don Quijote""",Rouhi,12:00 PM,12:50 PM,MWF,,,,"any 200-level RLSP course at Williams that is conducted in Spanish, or permission of instructor",D1,WAC,,EDI
1153,RUSS,102,1,LEC,Elementary Russian,Ladygina,10:00 AM,10:50 AM,MWF,09:55 AM,11:10 AM,TR,none,D1,,,
1153,RUSS,152,1,LEC,Continuing Russian,van de Stadt,11:00 AM,11:50 AM,MWF,,,,RUSS 151 or permission of the instructor,D1,,,
1153,RUSS,204,1,SEM,20-Century Russian Literature,Ladygina,01:10 PM,02:25 PM,TF,,,,none,D1,,,
1153,RUSS,252,1,LEC,Continuing Russian,van de Stadt,11:00 AM,11:50 AM,MWF,,,,RUSS 251 or permission of the instructor,D1,,,
1153,RUSS,256,1,SEM,Chekhov and His Time,Ladygina,01:10 PM,02:25 PM,MR,,,,none,D1,WAC,,
1153,SOC,101,1,LEC,Invitation to Sociology,Shoffstall,09:55 AM,11:10 AM,TR,,,,none,D2,,,
1153,SOC,216,1,SEM,The City,Rulikova,11:20 AM,12:35 PM,TR,,,,none,D2,,,
1153,SOC,242,1,LEC,Food and Society,Goldstein,11:20 AM,12:35 PM,TR,,,,none,D2,,,
1153,SOC,244,1,SEM,What They Saw in America,Nolan,01:10 PM,02:25 PM,MR,,,,none,D2,,,
1153,SOC,263,1,SEM,Cold War Technocultures,Shoffstall,01:10 PM,03:50 PM,W,,,,none,D2,,,
1153,SOC,324,1,SEM,Memory and Identity,Shevchenko,02:35 PM,03:50 PM,MR,,,,none,D2,,,EDI
1153,SOC,371,1,LEC,"Science, Tech., and (Bio)med",Shoffstall,08:30 AM,09:45 AM,MWF,,,,none,D2,,,
1153,STAT,101,1,LEC,Elem Statistics&Data Analysis,Johnson,09:00 AM,09:50 AM,MWF,,,,MATH 102 (or demonstrated proficiency on a diagnostic test),D3,,QFR,
1153,STAT,101,2,LEC,Elem Statistics&Data Analysis,Johnson,10:00 AM,10:50 AM,MWF,,,,MATH 102 (or demonstrated proficiency on a diagnostic test),D3,,QFR,
1153,STAT,201,1,LEC,Statistics & Data Analysis,Wang,09:00 AM,09:50 AM,MWF,,,,MATH 150 or equivalent; students without any calculus background should consider STAT 101 instead,D3,,QFR,
1153,STAT,201,2,LEC,Statistics & Data Analysis,De Veaux,01:10 PM,02:25 PM,TF,,,,MATH 150 or equivalent; students without any calculus background should consider STAT 101 instead,D3,,QFR,
1153,STAT,202,1,LEC,Intro to Statistical Modeling,Heggeseth,08:30 AM,09:45 AM,TR,,,,STAT 201 or permission of the instructor,D3,,QFR,
1153,STAT,372,1,LEC,Longitudinal Data Analysis,Heggeseth,11:20 AM,12:35 PM,TR,,,,STAT 201 and STAT 346,D3,,QFR,
1153,STAT,442,1,LEC,Computat'l Stats & Data Mining,De Veaux,02:35 PM,03:50 PM,TF,,,,STAT 346 or permission of instructor,D3,,QFR,
1153,STAT,462,1,LEC,Modern Nonparametric Statistic,Wang,11:00 AM,11:50 AM,MWF,,,,"STAT 201 and STAT 360, or permission of instructor",D3,,QFR,
1153,THEA,103,1,STU,Acting I,Sangare,01:10 PM,02:25 PM,MR,,,,none,D1,,,
1153,THEA,204,1,STU,Acting II,Baker-White,11:00 AM,12:50 PM,MW,,,,"THEA 103 or, for students with significant prior theatrical experience, permission of the instructor",D1,,,
1153,THEA,214,1,SEM,Playwriting,Mansour,11:20 AM,12:35 PM,TR,,,,none,D1,WAC,,
1153,THEA,244,1,LEC,Intro to Theatre Technology,Catalano,09:55 AM,11:10 AM,TR,,,,none,D1,,,
1153,THEA,244,2,LAB,Intro to Theatre Technology,Catalano,01:10 PM,03:50 PM,W,,,,none,D1,,,
1153,THEA,302,1,STU,Scenic Design,Gurcay-Morris,09:00 AM,10:50 AM,MW,,,,THEA 201 or permission of instructor,D1,,,
1153,THEA,335,1,STU,The Culture of Carnival,Brothers,01:10 PM,02:25 PM,TF,,,,none,D1,,,EDI
1153,THEA,336,1,SEM,The Abbey Theatre,Pethica,11:20 AM,12:35 PM,TR,,,,"a 100-level English course, or a score of 5 on the Advanced Placement examination in English Literature or a 6 or 7 on the International Baccalaureate",D1,WAC,,
1153,THEA,345,1,SEM,Contemp Thea & Performance,Holzapfel,01:10 PM,02:25 PM,TF,,,,none,D1,,,
1153,THEA,360,1,STU,The Body as Book,Holzapfel,11:00 AM,12:30 PM,MW,,,,no prior dance or theatre training is required,D1,,,
1153,THEA,406,1,SEM,SrSem: 20thC  Struggle Theatre,Eppel,01:10 PM,02:25 PM,MR,,,,limited to senior Theatre majors,D1,,,
1153,WGSS,101,1,SEM,"Women's, Gender & Sexuality",Case,11:00 AM,12:15 PM,MWF,,,,none,D2,WAC,,EDI
1153,WGSS,101,2,SEM,"Women's, Gender & Sexuality",Cowden,11:00 AM,12:15 PM,MWF,,,,none,D2,WAC,,EDI
1153,WGSS,240,1,SEM,Performing Masculinity,Mitchell,01:10 PM,03:50 PM,W,,,,none,D2,,,EDI
1153,WGSS,306,1,LEC,Queer of Color Critique,Mitchell,11:20 AM,12:35 PM,TR,,,,none,D2,,,EDI
1153,WGSS,404,1,SEM,Sr. Sem: Before We Were Queer,Martin,11:20 AM,12:35 PM,TR,,,,"senior or junior majors in WGSS, majors in COMP, or permission of instructor",D2,,,EDI
